date;lat;lng;Пассажиры
15.03.2011 11:00;37.53669334;55.87361496;258
15.03.2011 11:00;37.51778864;55.883461;258
15.03.2011 11:00;37.49678032;55.84296552;258
15.03.2011 11:00;37.50013586;55.84379325;258
15.03.2011 11:00;37.50220106;55.84386311;258
15.03.2011 11:00;37.50333449;55.8412325;258
15.03.2011 11:00;37.52153543;55.8488472;258
15.03.2011 11:00;37.52651783;55.85069648;258
15.03.2011 11:00;37.53054287;55.8527793;258
15.03.2011 11:00;37.53572362;55.84979745;258
15.03.2011 11:00;37.54176626;55.84623409;258
15.03.2011 11:00;37.54336951;55.84291373;258
15.03.2011 11:00;37.57406439;55.83664245;258
15.03.2011 11:00;37.35510599;55.84946932;258
15.03.2011 11:00;37.545038;55.84082132;258
15.03.2011 11:00;37.54111534;55.84639392;258
15.03.2011 11:00;37.48483753;55.86792268;258
15.03.2011 11:00;37.48229144;55.87751248;258
15.03.2011 11:00;37.46872425;55.87331724;258
15.03.2011 11:00;37.47087325;55.87125713;258
15.03.2011 11:00;37.47288321;55.86931579;258
15.03.2011 11:00;37.47576532;55.86651544;258
15.03.2011 11:00;37.48606247;55.85827178;258
15.03.2011 11:00;37.49591814;55.86015989;258
15.03.2011 11:00;37.50113185;55.86102799;258
15.03.2011 11:00;37.50371911;55.86194408;258
15.03.2011 11:00;37.49535761;55.86024686;258
15.03.2011 11:00;37.47622884;55.86638592;258
15.03.2011 11:00;37.47330279;55.86918353;258
15.03.2011 11:00;37.47028904;55.87209419;258
15.03.2011 11:00;37.48225677;55.87631438;258
15.03.2011 11:00;37.50634754;55.8626631;258
15.03.2011 11:00;37.5086704;55.86384796;258
15.03.2011 11:00;37.51244027;55.86587751;258
15.03.2011 11:00;37.49886915;55.87293461;258
15.03.2011 11:00;37.49490129;55.87502115;258
15.03.2011 11:00;37.48859163;55.8775769;258
15.03.2011 11:00;37.48894524;55.87719755;258
15.03.2011 11:00;37.49585993;55.87442841;258
15.03.2011 11:00;37.49959834;55.87234478;258
15.03.2011 11:00;37.51196108;55.86578773;258
15.03.2011 11:00;37.50802575;55.86380444;258
15.03.2011 11:00;37.49981786;55.86097908;258
15.03.2011 11:00;37.47672778;55.80545829;258
15.03.2011 11:00;37.47963343;55.8067771;258
15.03.2011 11:00;37.48405085;55.80642055;258
15.03.2011 11:00;37.49006424;55.80333914;258
15.03.2011 11:00;37.49207423;55.80103034;258
15.03.2011 11:00;37.55900132;55.7950154;258
15.03.2011 11:00;37.48897935;55.80445817;258
15.03.2011 11:00;37.48954171;55.84620783;258
15.03.2011 11:00;37.49232128;55.85080384;258
15.03.2011 11:00;37.50142524;55.85410833;258
15.03.2011 11:00;37.50368889;55.8549477;258
15.03.2011 11:00;37.50953013;55.85703495;258
15.03.2011 11:00;37.51685907;55.85959016;258
15.03.2011 11:00;37.51402918;55.86083312;258
15.03.2011 11:00;37.50863578;55.85692497;258
15.03.2011 11:00;37.50189474;55.85446672;258
15.03.2011 11:00;37.49468131;55.85183068;258
15.03.2011 11:00;37.48976542;55.84547135;258
15.03.2011 11:00;37.56228975;55.85803424;258
15.03.2011 11:00;37.56237808;55.85744949;258
15.03.2011 11:00;37.50286499;55.84449553;258
15.03.2011 11:00;37.5120528;55.85150699;258
15.03.2011 11:00;37.51682476;55.8529541;258
15.03.2011 11:00;37.52007873;55.86088708;258
15.03.2011 11:00;37.52804726;55.83922811;258
15.03.2011 11:00;37.53005214;55.83870181;258
15.03.2011 11:00;37.54233545;55.83540868;258
