date;lat;lon;Вход;Выход;Разница
5:00;37.3622257;55.8458623;320;2;318
5:00;37.3824179;55.8356604;84;0;84
5:00;37.3855554;55.825092;8;0;8
5:00;37.4031859;55.8037346;352;7;345
5:00;37.4082585;55.7568353;196;9;187
5:00;37.4169177;55.7408429;364;27;337
5:00;37.4363874;55.860731;502;26;476
5:00;37.4366398;55.8264976;556;97;459
5:00;37.4397991;55.8503173;704;21;683
5:00;37.4459574;55.7308185;46;29;17
5:00;37.4460094;55.7307016;171;17;154
5:00;37.4643097;55.8085823;376;49;327
5:00;37.4671944;55.7359279;31;7;24
5:00;37.4707354;55.7296453;227;26;201
5:00;37.4761955;55.8548635;519;41;478
5:00;37.4832383;55.6636112;597;38;559
5:00;37.4834225;55.7394565;77;15;62
5:00;37.4865846;55.8400444;389;19;370
5:00;37.4937378;55.7933364;281;60;221
5:00;37.4978443;55.7436954;78;34;44
5:00;37.4978477;55.8190209;443;65;378
5:00;37.506415;55.6767308;485;17;468
5:00;37.5080944;55.6186964;517;29;488
5:00;37.5148913;55.8049784;228;62;166
5:00;37.5149237;55.7460754;142;36;106
5:00;37.5177438;55.7362565;44;34;10
5:00;37.5190729;55.6330883;189;17;172
5:00;37.5194078;55.7775074;209;172;37
5:00;37.5262001;55.6425059;293;30;263
5:00;37.5324136;55.8002374;137;64;73
5:00;37.5337173;55.6062069;589;15;574
5:00;37.5340698;55.692163;234;23;211
5:00;37.53429;55.7400038;26;14;12
5:00;37.534383;55.7483228;50;20;30
5:00;37.5401361;55.6567573;231;113;118
5:00;37.5413387;55.7500562;74;11;63
5:00;37.5464401;55.7735045;107;163;-56
5:00;37.5483675;55.7388362;36;10;26
5:00;37.5528619;55.6016929;183;4;179
5:00;37.5547367;55.670291;327;57;270
5:00;37.5581576;55.7897125;117;91;26
5:00;37.5591032;55.7103574;14;10;4
5:00;37.5615355;55.7645028;148;177;-29
5:00;37.5629779;55.6779484;215;56;159
5:00;37.5637548;55.7233832;107;43;64
5:00;37.5660392;55.7444645;995;132;863
5:00;37.5663098;55.7437756;492;131;361
5:00;37.5736132;55.6878389;258;52;206
5:00;37.5740376;55.8347143;821;105;716
5:00;37.5756626;55.8182119;460;67;393
5:00;37.5768339;55.56931;1195;16;1179
5:00;37.5773899;55.7605891;79;56;23
5:00;37.5794779;55.726854;109;52;57
5:00;37.5798606;55.7609017;57;98;-41
5:00;37.5812016;55.8074277;195;96;99
5:00;37.5822992;55.7473712;157;110;47
5:00;37.5826348;55.7487722;23;21;2
5:00;37.5837069;55.7766908;243;91;152
5:00;37.5840306;55.7761643;382;187;195
5:00;37.5859796;55.7077138;130;102;28
5:00;37.5873192;55.8978497;583;17;566
5:00;37.5876906;55.7928665;201;146;55
5:00;37.5898414;55.8472205;263;45;218
5:00;37.5943769;55.7355873;88;75;13
5:00;37.5943769;55.7355873;0;0;0
5:00;37.5957904;55.7701264;72;129;-57
5:00;37.5964216;55.582549;235;19;216
5:00;37.5981698;55.6529571;241;92;149
5:00;37.598314;55.6520286;102;5;97
5:00;37.6007529;55.7518731;10;11;-1
5:00;37.6009269;55.5951773;357;21;336
5:00;37.6020659;55.779514;73;101;-28
5:00;37.6024384;55.8836915;637;26;611
5:00;37.6029929;55.7803918;24;83;-59
5:00;37.6032245;55.7450091;32;80;-48
5:00;37.6041499;55.6124609;635;50;585
5:00;37.6048165;55.8634536;724;48;676
5:00;37.6056238;55.7653522;102;176;-74
5:00;37.6056692;55.6627149;188;49;139
5:00;37.6066657;55.7508858;4;32;-28
5:00;37.6067634;55.64069;517;63;454
5:00;37.6068123;55.7521318;86;105;-19
5:00;37.60792;55.7194704;109;98;11
5:00;37.608832;55.7524514;24;42;-18
5:00;37.6091534;55.7295817;42;83;-41
5:00;37.6091666;55.622278;360;36;324
5:00;37.6097183;55.7649696;66;92;-26
5:00;37.6103732;55.6722659;127;26;101
5:00;37.6118212;55.730075;24;76;-52
5:00;37.6150302;55.7813266;38;22;16
5:00;37.61611;55.7953478;122;49;73
5:00;37.616177;55.7577183;54;197;-143
5:00;37.6176267;55.7379525;30;81;-51
5:00;37.6187593;55.6533004;434;101;333
5:00;37.6188598;55.7710979;52;72;-20
5:00;37.6202837;55.7685309;30;45;-15
5:00;37.621965;55.7566721;82;78;4
5:00;37.6220906;55.7287137;49;80;-31
5:00;37.6227483;55.6830582;279;114;165
5:00;37.6231936;55.7087682;177;157;20
5:00;37.6248369;55.7274387;82;103;-21
5:00;37.626016;55.7607712;58;128;-70
5:00;37.6270765;55.7408687;41;132;-91
5:00;37.6279157;55.7598754;35;55;-20
5:00;37.6290658;55.7417709;75;179;-104
5:00;37.6317458;55.7728672;46;70;-24
5:00;37.6323159;55.7812257;46;59;-13
5:00;37.6331969;55.7797556;99;88;11
5:00;37.633222;55.7555058;163;348;-185
5:00;37.6361518;55.7933484;88;76;12
5:00;37.6372552;55.76613;80;93;-13
5:00;37.6374183;55.7304321;397;227;170
5:00;37.63768;55.7317782;506;127;379
5:00;37.6383529;55.8453055;253;38;215
5:00;37.6387088;55.8086032;119;120;-1
5:00;37.6389332;55.7659277;40;55;-15
5:00;37.6398306;55.7668232;16;44;-28
5:00;37.6411949;55.8211047;270;66;204
5:00;37.6484221;55.768931;80;121;-41
5:00;37.6491378;55.6549517;850;101;749
5:00;37.6506474;55.7416183;90;82;8
5:00;37.6519536;55.740344;47;40;7
5:00;37.6526488;55.7413884;89;83;6
5:00;37.6526672;55.8551422;406;39;367
5:00;37.6545092;55.7748736;1404;163;1241
5:00;37.656231;55.7754248;1860;251;1609
5:00;37.6565565;55.6358179;610;64;546
5:00;37.656572;55.7571067;403;133;270
5:00;37.6576183;55.7073699;202;162;40
5:00;37.658076;55.7581501;742;158;584
5:00;37.6591277;55.7572695;48;35;13
5:00;37.6614511;55.8871576;827;15;812
5:00;37.6638965;55.6784809;869;95;774
5:00;37.6641638;55.8697248;666;20;646
5:00;37.6661457;55.7317659;169;128;41
5:00;37.6667866;55.7330126;23;42;-19
5:00;37.6672754;55.7803946;138;125;13
5:00;37.6693833;55.6215598;786;97;689
5:00;37.6756382;55.718932;56;80;-24
5:00;37.6801346;55.7889129;136;69;67
5:00;37.6801957;55.7729753;134;145;-11
5:00;37.6820384;55.7464709;191;96;95
5:00;37.6822989;55.7457322;92;52;40
5:00;37.6850483;55.7075562;140;97;43
5:00;37.6867847;55.7253024;78;120;-42
5:00;37.6947891;55.613247;438;12;426
5:00;37.7038734;55.7820537;112;88;24
5:00;37.7157645;55.7961475;452;57;395
5:00;37.7193262;55.6109687;818;42;776
5:00;37.7200209;55.7520069;257;192;65
5:00;37.7207673;55.7830875;169;123;46
5:00;37.7268243;55.6933636;492;34;458
5:00;37.7318594;55.7087389;758;174;584
5:00;37.7344362;55.8146017;356;32;324
5:00;37.7431944;55.6500225;794;41;753
5:00;37.7433398;55.6331579;175;4;171
5:00;37.743772;55.621144;129;6;123
5:00;37.7445335;55.6137894;880;19;861
5:00;37.7447684;55.8039662;203;25;178
5:00;37.7452899;55.61193;100;13;87
5:00;37.7498443;55.757225;405;75;330
5:00;37.7506502;55.6596899;738;23;715
5:00;37.750729;55.788524;223;36;187
5:00;37.7532335;55.6907556;320;32;288
5:00;37.7619338;55.6756254;910;82;828
5:00;37.7657487;55.7055754;1286;93;1193
5:00;37.7814948;55.787812;223;25;198
5:00;37.7864677;55.751266;483;35;448
5:00;37.7935753;55.7170907;641;62;579
5:00;37.7985144;55.8093419;1606;27;1579
5:00;37.7992368;55.7947324;506;29;477
5:00;37.8166274;55.7517187;1645;41;1604
5:00;37.8179174;55.715631;2250;78;2172
6:00;37.3622257;55.8458623;2375;193;2182
6:00;37.3824179;55.8356604;383;79;304
6:00;37.3855554;55.825092;46;44;2
6:00;37.4031859;55.8037346;1373;325;1048
6:00;37.4082585;55.7568353;905;279;626
6:00;37.4169177;55.7408429;1606;1034;572
6:00;37.4363874;55.860731;2677;688;1989
6:00;37.4366398;55.8264976;2876;2139;737
6:00;37.4397991;55.8503173;3033;641;2392
6:00;37.4459574;55.7308185;362;261;101
6:00;37.4460094;55.7307016;976;570;406
6:00;37.4643097;55.8085823;1614;897;717
6:00;37.4671944;55.7359279;178;69;109
6:00;37.4707354;55.7296453;1431;879;552
6:00;37.4761955;55.8548635;3631;1105;2526
6:00;37.4832383;55.6636112;4131;1425;2706
6:00;37.4834225;55.7394565;395;176;219
6:00;37.4865846;55.8400444;1555;709;846
6:00;37.4937378;55.7933364;1580;972;608
6:00;37.4978443;55.7436954;365;628;-263
6:00;37.4978477;55.8190209;1912;1299;613
6:00;37.506415;55.6767308;1428;564;864
6:00;37.5080944;55.6186964;2758;869;1889
6:00;37.5148913;55.8049784;601;863;-262
6:00;37.5149237;55.7460754;760;957;-197
6:00;37.5177438;55.7362565;375;376;-1
6:00;37.5190729;55.6330883;1118;309;809
6:00;37.5194078;55.7775074;1314;2166;-852
6:00;37.5262001;55.6425059;1258;367;891
6:00;37.5324136;55.8002374;608;752;-144
6:00;37.5337173;55.6062069;2414;271;2143
6:00;37.5340698;55.692163;662;607;55
6:00;37.53429;55.7400038;96;203;-107
6:00;37.534383;55.7483228;75;213;-138
6:00;37.5401361;55.6567573;751;1722;-971
6:00;37.5413387;55.7500562;149;381;-232
6:00;37.5464401;55.7735045;925;1809;-884
6:00;37.5483675;55.7388362;141;103;38
6:00;37.5528619;55.6016929;532;47;485
6:00;37.5547367;55.670291;1072;603;469
6:00;37.5581576;55.7897125;506;958;-452
6:00;37.5591032;55.7103574;47;180;-133
6:00;37.5615355;55.7645028;785;1842;-1057
6:00;37.5629779;55.6779484;976;586;390
6:00;37.5637548;55.7233832;297;503;-206
6:00;37.5660392;55.7444645;1571;1506;65
6:00;37.5663098;55.7437756;1128;1282;-154
6:00;37.5736132;55.6878389;991;575;416
6:00;37.5740376;55.8347143;3608;1618;1990
6:00;37.5756626;55.8182119;1903;901;1002
6:00;37.5768339;55.56931;4242;648;3594
6:00;37.5773899;55.7605891;222;630;-408
6:00;37.5794779;55.726854;235;640;-405
6:00;37.5798606;55.7609017;108;528;-420
6:00;37.5812016;55.8074277;753;1151;-398
6:00;37.5822992;55.7473712;228;994;-766
6:00;37.5826348;55.7487722;54;151;-97
6:00;37.5837069;55.7766908;670;922;-252
6:00;37.5840306;55.7761643;927;1330;-403
6:00;37.5859796;55.7077138;424;1275;-851
6:00;37.5873192;55.8978497;4052;749;3303
6:00;37.5876906;55.7928665;803;1428;-625
6:00;37.5898414;55.8472205;886;622;264
6:00;37.5943769;55.7355873;163;776;-613
6:00;37.5943769;55.7355873;0;0;0
6:00;37.5957904;55.7701264;199;746;-547
6:00;37.5964216;55.582549;1127;477;650
6:00;37.5981698;55.6529571;1134;644;490
6:00;37.598314;55.6520286;295;131;164
6:00;37.6007529;55.7518731;29;135;-106
6:00;37.6009269;55.5951773;1625;288;1337
6:00;37.6020659;55.779514;233;1141;-908
6:00;37.6024384;55.8836915;2215;318;1897
6:00;37.6029929;55.7803918;174;1111;-937
6:00;37.6032245;55.7450091;132;743;-611
6:00;37.6041499;55.6124609;2341;692;1649
6:00;37.6048165;55.8634536;3018;622;2396
6:00;37.6056238;55.7653522;209;1161;-952
6:00;37.6056692;55.6627149;658;377;281
6:00;37.6066657;55.7508858;14;204;-190
6:00;37.6067634;55.64069;1883;600;1283
6:00;37.6068123;55.7521318;122;663;-541
6:00;37.60792;55.7194704;411;938;-527
6:00;37.608832;55.7524514;55;562;-507
6:00;37.6091534;55.7295817;130;655;-525
6:00;37.6091666;55.622278;1242;501;741
6:00;37.6097183;55.7649696;110;506;-396
6:00;37.6103732;55.6722659;441;502;-61
6:00;37.6118212;55.730075;132;476;-344
6:00;37.6150302;55.7813266;106;328;-222
6:00;37.61611;55.7953478;440;593;-153
6:00;37.616177;55.7577183;180;1233;-1053
6:00;37.6176267;55.7379525;73;527;-454
6:00;37.6187593;55.6533004;2272;1215;1057
6:00;37.6188598;55.7710979;156;529;-373
6:00;37.6202837;55.7685309;71;309;-238
6:00;37.621965;55.7566721;82;769;-687
6:00;37.6220906;55.7287137;131;578;-447
6:00;37.6227483;55.6830582;1475;1052;423
6:00;37.6231936;55.7087682;646;1390;-744
6:00;37.6248369;55.7274387;239;663;-424
6:00;37.626016;55.7607712;89;706;-617
6:00;37.6270765;55.7408687;126;759;-633
6:00;37.6279157;55.7598754;56;410;-354
6:00;37.6290658;55.7417709;222;1003;-781
6:00;37.6317458;55.7728672;179;389;-210
6:00;37.6323159;55.7812257;162;512;-350
6:00;37.6331969;55.7797556;231;730;-499
6:00;37.633222;55.7555058;206;1791;-1585
6:00;37.6361518;55.7933484;487;593;-106
6:00;37.6372552;55.76613;118;463;-345
6:00;37.6374183;55.7304321;659;1721;-1062
6:00;37.63768;55.7317782;1086;1063;23
6:00;37.6383529;55.8453055;791;494;297
6:00;37.6387088;55.8086032;565;1142;-577
6:00;37.6389332;55.7659277;93;389;-296
6:00;37.6398306;55.7668232;29;199;-170
6:00;37.6411949;55.8211047;954;720;234
6:00;37.6484221;55.768931;200;804;-604
6:00;37.6491378;55.6549517;1324;1125;199
6:00;37.6506474;55.7416183;302;647;-345
6:00;37.6519536;55.740344;147;321;-174
6:00;37.6526488;55.7413884;327;751;-424
6:00;37.6526672;55.8551422;1406;529;877
6:00;37.6545092;55.7748736;2464;989;1475
6:00;37.656231;55.7754248;5094;1624;3470
6:00;37.6565565;55.6358179;2693;867;1826
6:00;37.656572;55.7571067;1937;980;957
6:00;37.6576183;55.7073699;701;1669;-968
6:00;37.658076;55.7581501;2075;923;1152
6:00;37.6591277;55.7572695;168;293;-125
6:00;37.6614511;55.8871576;3643;678;2965
6:00;37.6638965;55.6784809;2195;1013;1182
6:00;37.6641638;55.8697248;2855;429;2426
6:00;37.6661457;55.7317659;704;902;-198
6:00;37.6667866;55.7330126;85;204;-119
6:00;37.6672754;55.7803946;688;1476;-788
6:00;37.6693833;55.6215598;4063;1295;2768
6:00;37.6756382;55.718932;219;735;-516
6:00;37.6801346;55.7889129;438;736;-298
6:00;37.6801957;55.7729753;552;1384;-832
6:00;37.6820384;55.7464709;1417;1020;397
6:00;37.6822989;55.7457322;591;593;-2
6:00;37.6850483;55.7075562;485;1090;-605
6:00;37.6867847;55.7253024;177;1154;-977
6:00;37.6947891;55.613247;1367;191;1176
6:00;37.7038734;55.7820537;833;1248;-415
6:00;37.7157645;55.7961475;1546;872;674
6:00;37.7193262;55.6109687;3998;1073;2925
6:00;37.7200209;55.7520069;984;2044;-1060
6:00;37.7207673;55.7830875;721;2289;-1568
6:00;37.7268243;55.6933636;1525;500;1025
6:00;37.7318594;55.7087389;2552;1831;721
6:00;37.7344362;55.8146017;1441;784;657
6:00;37.7431944;55.6500225;4629;514;4115
6:00;37.7433398;55.6331579;1659;116;1543
6:00;37.743772;55.621144;978;88;890
6:00;37.7445335;55.6137894;3315;340;2975
6:00;37.7447684;55.8039662;628;442;186
6:00;37.7452899;55.61193;848;106;742
6:00;37.7498443;55.757225;934;1227;-293
6:00;37.7506502;55.6596899;2796;418;2378
6:00;37.750729;55.788524;829;538;291
6:00;37.7532335;55.6907556;999;221;778
6:00;37.7619338;55.6756254;3273;972;2301
6:00;37.7657487;55.7055754;5486;881;4605
6:00;37.7814948;55.787812;862;210;652
6:00;37.7864677;55.751266;2174;455;1719
6:00;37.7935753;55.7170907;2356;650;1706
6:00;37.7985144;55.8093419;6570;977;5593
6:00;37.7992368;55.7947324;2341;379;1962
6:00;37.8166274;55.7517187;6953;872;6081
6:00;37.8179174;55.715631;11257;2125;9132
7:00;37.3622257;55.8458623;6463;770;5693
7:00;37.3824179;55.8356604;989;241;748
7:00;37.3855554;55.825092;98;348;-250
7:00;37.4031859;55.8037346;3747;1383;2364
7:00;37.4082585;55.7568353;2786;1305;1481
7:00;37.4169177;55.7408429;4914;3221;1693
7:00;37.4363874;55.860731;8123;2148;5975
7:00;37.4366398;55.8264976;8039;4483;3556
7:00;37.4397991;55.8503173;8650;2533;6117
7:00;37.4459574;55.7308185;1178;763;415
7:00;37.4460094;55.7307016;2962;1932;1030
7:00;37.4643097;55.8085823;4265;3966;299
7:00;37.4671944;55.7359279;560;179;381
7:00;37.4707354;55.7296453;3712;3226;486
7:00;37.4761955;55.8548635;9319;2944;6375
7:00;37.4832383;55.6636112;9991;5163;4828
7:00;37.4834225;55.7394565;1186;635;551
7:00;37.4865846;55.8400444;4469;2877;1592
7:00;37.4937378;55.7933364;4682;3823;859
7:00;37.4978443;55.7436954;1080;1475;-395
7:00;37.4978477;55.8190209;5463;5260;203
7:00;37.506415;55.6767308;3724;2564;1160
7:00;37.5080944;55.6186964;6888;2640;4248
7:00;37.5148913;55.8049784;2051;3604;-1553
7:00;37.5149237;55.7460754;2868;2354;514
7:00;37.5177438;55.7362565;861;1607;-746
7:00;37.5190729;55.6330883;3712;1630;2082
7:00;37.5194078;55.7775074;3797;5267;-1470
7:00;37.5262001;55.6425059;4095;1399;2696
7:00;37.5324136;55.8002374;1813;4388;-2575
7:00;37.5337173;55.6062069;6308;1206;5102
7:00;37.5340698;55.692163;2136;2953;-817
7:00;37.53429;55.7400038;270;834;-564
7:00;37.534383;55.7483228;80;627;-547
7:00;37.5401361;55.6567573;2498;5171;-2673
7:00;37.5413387;55.7500562;373;1692;-1319
7:00;37.5464401;55.7735045;4198;5157;-959
7:00;37.5483675;55.7388362;514;414;100
7:00;37.5528619;55.6016929;1400;258;1142
7:00;37.5547367;55.670291;3373;2762;611
7:00;37.5581576;55.7897125;1754;4355;-2601
7:00;37.5591032;55.7103574;57;484;-427
7:00;37.5615355;55.7645028;2044;5947;-3903
7:00;37.5629779;55.6779484;2509;2699;-190
7:00;37.5637548;55.7233832;750;2755;-2005
7:00;37.5660392;55.7444645;5626;4245;1381
7:00;37.5663098;55.7437756;2396;4591;-2195
7:00;37.5736132;55.6878389;3019;2623;396
7:00;37.5740376;55.8347143;8295;3851;4444
7:00;37.5756626;55.8182119;6058;2762;3296
7:00;37.5768339;55.56931;9581;1569;8012
7:00;37.5773899;55.7605891;543;2428;-1885
7:00;37.5794779;55.726854;825;3667;-2842
7:00;37.5798606;55.7609017;336;1886;-1550
7:00;37.5812016;55.8074277;2349;3633;-1284
7:00;37.5822992;55.7473712;487;3765;-3278
7:00;37.5826348;55.7487722;165;657;-492
7:00;37.5837069;55.7766908;2094;2869;-775
7:00;37.5840306;55.7761643;2085;4511;-2426
7:00;37.5859796;55.7077138;1263;4737;-3474
7:00;37.5873192;55.8978497;11311;1931;9380
7:00;37.5876906;55.7928665;3703;5186;-1483
7:00;37.5898414;55.8472205;2072;1692;380
7:00;37.5943769;55.7355873;551;3257;-2706
7:00;37.5943769;55.7355873;0;0;0
7:00;37.5957904;55.7701264;560;2959;-2399
7:00;37.5964216;55.582549;2927;1551;1376
7:00;37.5981698;55.6529571;3113;2072;1041
7:00;37.598314;55.6520286;958;522;436
7:00;37.6007529;55.7518731;67;571;-504
7:00;37.6009269;55.5951773;4887;956;3931
7:00;37.6020659;55.779514;677;3710;-3033
7:00;37.6024384;55.8836915;5317;980;4337
7:00;37.6029929;55.7803918;440;2725;-2285
7:00;37.6032245;55.7450091;364;3069;-2705
7:00;37.6041499;55.6124609;6180;1881;4299
7:00;37.6048165;55.8634536;8481;1925;6556
7:00;37.6056238;55.7653522;598;5102;-4504
7:00;37.6056692;55.6627149;2023;1823;200
7:00;37.6066657;55.7508858;78;845;-767
7:00;37.6067634;55.64069;4534;1817;2717
7:00;37.6068123;55.7521318;272;2727;-2455
7:00;37.60792;55.7194704;1163;3101;-1938
7:00;37.608832;55.7524514;177;1655;-1478
7:00;37.6091534;55.7295817;461;2240;-1779
7:00;37.6091666;55.622278;3252;1899;1353
7:00;37.6097183;55.7649696;248;2261;-2013
7:00;37.6103732;55.6722659;1172;1491;-319
7:00;37.6118212;55.730075;366;1658;-1292
7:00;37.6150302;55.7813266;302;1240;-938
7:00;37.61611;55.7953478;1371;2190;-819
7:00;37.616177;55.7577183;374;3879;-3505
7:00;37.6176267;55.7379525;302;1927;-1625
7:00;37.6187593;55.6533004;5332;4158;1174
7:00;37.6188598;55.7710979;448;2398;-1950
7:00;37.6202837;55.7685309;136;1104;-968
7:00;37.621965;55.7566721;152;3044;-2892
7:00;37.6220906;55.7287137;392;2108;-1716
7:00;37.6227483;55.6830582;3237;3879;-642
7:00;37.6231936;55.7087682;1659;4534;-2875
7:00;37.6248369;55.7274387;516;2534;-2018
7:00;37.626016;55.7607712;128;3000;-2872
7:00;37.6270765;55.7408687;348;3055;-2707
7:00;37.6279157;55.7598754;183;2366;-2183
7:00;37.6290658;55.7417709;466;3630;-3164
7:00;37.6317458;55.7728672;547;2265;-1718
7:00;37.6323159;55.7812257;516;2644;-2128
7:00;37.6331969;55.7797556;751;3673;-2922
7:00;37.633222;55.7555058;496;6933;-6437
7:00;37.6361518;55.7933484;1327;1947;-620
7:00;37.6372552;55.76613;336;2437;-2101
7:00;37.6374183;55.7304321;1305;5305;-4000
7:00;37.63768;55.7317782;2442;3511;-1069
7:00;37.6383529;55.8453055;2143;1737;406
7:00;37.6387088;55.8086032;1990;4364;-2374
7:00;37.6389332;55.7659277;306;1587;-1281
7:00;37.6398306;55.7668232;83;995;-912
7:00;37.6411949;55.8211047;2797;2470;327
7:00;37.6484221;55.768931;638;3562;-2924
7:00;37.6491378;55.6549517;1973;3844;-1871
7:00;37.6506474;55.7416183;736;2357;-1621
7:00;37.6519536;55.740344;387;1113;-726
7:00;37.6526488;55.7413884;896;2327;-1431
7:00;37.6526672;55.8551422;4073;1631;2442
7:00;37.6545092;55.7748736;4073;2371;1702
7:00;37.656231;55.7754248;17490;3430;14060
7:00;37.6565565;55.6358179;7619;2462;5157
7:00;37.656572;55.7571067;4975;2994;1981
7:00;37.6576183;55.7073699;1940;4735;-2795
7:00;37.658076;55.7581501;5446;2819;2627
7:00;37.6591277;55.7572695;469;1069;-600
7:00;37.6614511;55.8871576;10097;1717;8380
7:00;37.6638965;55.6784809;6451;4186;2265
7:00;37.6641638;55.8697248;8331;1441;6890
7:00;37.6661457;55.7317659;2111;3665;-1554
7:00;37.6667866;55.7330126;200;810;-610
7:00;37.6672754;55.7803946;1029;3143;-2114
7:00;37.6693833;55.6215598;10946;3208;7738
7:00;37.6756382;55.718932;581;1990;-1409
7:00;37.6801346;55.7889129;1565;3444;-1879
7:00;37.6801957;55.7729753;1709;5990;-4281
7:00;37.6820384;55.7464709;3505;2549;956
7:00;37.6822989;55.7457322;1784;2201;-417
7:00;37.6850483;55.7075562;1403;4631;-3228
7:00;37.6867847;55.7253024;421;3458;-3037
7:00;37.6947891;55.613247;4141;691;3450
7:00;37.7038734;55.7820537;2244;3703;-1459
7:00;37.7157645;55.7961475;4085;3217;868
7:00;37.7193262;55.6109687;10442;3689;6753
7:00;37.7200209;55.7520069;3245;7272;-4027
7:00;37.7207673;55.7830875;2019;5028;-3009
7:00;37.7268243;55.6933636;3931;1460;2471
7:00;37.7318594;55.7087389;6733;4077;2656
7:00;37.7344362;55.8146017;3974;2418;1556
7:00;37.7431944;55.6500225;10046;1180;8866
7:00;37.7433398;55.6331579;4127;272;3855
7:00;37.743772;55.621144;2822;299;2523
7:00;37.7445335;55.6137894;7193;1096;6097
7:00;37.7447684;55.8039662;1762;1322;440
7:00;37.7452899;55.61193;1885;349;1536
7:00;37.7498443;55.757225;1740;3769;-2029
7:00;37.7506502;55.6596899;7938;1179;6759
7:00;37.750729;55.788524;1189;1307;-118
7:00;37.7532335;55.6907556;2770;941;1829
7:00;37.7619338;55.6756254;8298;1646;6652
7:00;37.7657487;55.7055754;12368;2766;9602
7:00;37.7814948;55.787812;2530;920;1610
7:00;37.7864677;55.751266;6979;1526;5453
7:00;37.7935753;55.7170907;6434;1834;4600
7:00;37.7985144;55.8093419;13681;2315;11366
7:00;37.7992368;55.7947324;6189;1343;4846
7:00;37.8166274;55.7517187;20170;2331;17839
7:00;37.8179174;55.715631;27446;4591;22855
8:00;37.3622257;55.8458623;6918;1235;5683
8:00;37.3824179;55.8356604;1331;415;916
8:00;37.3855554;55.825092;94;1055;-961
8:00;37.4031859;55.8037346;5108;2404;2704
8:00;37.4082585;55.7568353;4554;2650;1904
8:00;37.4169177;55.7408429;7742;5901;1841
8:00;37.4363874;55.860731;10814;2613;8201
8:00;37.4366398;55.8264976;11217;6120;5097
8:00;37.4397991;55.8503173;11835;4364;7471
8:00;37.4459574;55.7308185;1724;1090;634
8:00;37.4460094;55.7307016;4806;2813;1993
8:00;37.4643097;55.8085823;6305;6425;-120
8:00;37.4671944;55.7359279;954;442;512
8:00;37.4707354;55.7296453;6345;5171;1174
8:00;37.4761955;55.8548635;15753;4910;10843
8:00;37.4832383;55.6636112;13782;9527;4255
8:00;37.4834225;55.7394565;1815;1417;398
8:00;37.4865846;55.8400444;6526;5825;701
8:00;37.4937378;55.7933364;7762;7195;567
8:00;37.4978443;55.7436954;1827;1944;-117
8:00;37.4978477;55.8190209;9559;10367;-808
8:00;37.506415;55.6767308;6797;5766;1031
8:00;37.5080944;55.6186964;8630;4317;4313
8:00;37.5148913;55.8049784;3975;7712;-3737
8:00;37.5149237;55.7460754;3803;3434;369
8:00;37.5177438;55.7362565;1275;3025;-1750
8:00;37.5190729;55.6330883;5889;2682;3207
8:00;37.5194078;55.7775074;6229;9538;-3309
8:00;37.5262001;55.6425059;7119;2986;4133
8:00;37.5324136;55.8002374;3782;9254;-5472
8:00;37.5337173;55.6062069;8768;2143;6625
8:00;37.5340698;55.692163;4615;6108;-1493
8:00;37.53429;55.7400038;529;1661;-1132
8:00;37.534383;55.7483228;125;2114;-1989
8:00;37.5401361;55.6567573;3987;10287;-6300
8:00;37.5413387;55.7500562;612;4887;-4275
8:00;37.5464401;55.7735045;5806;9715;-3909
8:00;37.5483675;55.7388362;972;816;156
8:00;37.5528619;55.6016929;1845;415;1430
8:00;37.5547367;55.670291;5694;7110;-1416
8:00;37.5581576;55.7897125;3437;8690;-5253
8:00;37.5591032;55.7103574;186;1154;-968
8:00;37.5615355;55.7645028;3500;12902;-9402
8:00;37.5629779;55.6779484;4449;6548;-2099
8:00;37.5637548;55.7233832;1473;4385;-2912
8:00;37.5660392;55.7444645;10266;7294;2972
8:00;37.5663098;55.7437756;3973;7268;-3295
8:00;37.5736132;55.6878389;5817;6784;-967
8:00;37.5740376;55.8347143;10349;5230;5119
8:00;37.5756626;55.8182119;9343;5056;4287
8:00;37.5768339;55.56931;11019;2442;8577
8:00;37.5773899;55.7605891;1246;4625;-3379
8:00;37.5794779;55.726854;1779;7060;-5281
8:00;37.5798606;55.7609017;712;5170;-4458
8:00;37.5812016;55.8074277;3747;7721;-3974
8:00;37.5822992;55.7473712;1112;7848;-6736
8:00;37.5826348;55.7487722;406;1429;-1023
8:00;37.5837069;55.7766908;3895;5373;-1478
8:00;37.5840306;55.7761643;3804;9998;-6194
8:00;37.5859796;55.7077138;2333;11193;-8860
8:00;37.5873192;55.8978497;13311;3370;9941
8:00;37.5876906;55.7928665;5848;9989;-4141
8:00;37.5898414;55.8472205;2930;3652;-722
8:00;37.5943769;55.7355873;1113;6734;-5621
8:00;37.5943769;55.7355873;0;0;0
8:00;37.5957904;55.7701264;1198;7550;-6352
8:00;37.5964216;55.582549;2769;2104;665
8:00;37.5981698;55.6529571;4621;3219;1402
8:00;37.598314;55.6520286;1693;927;766
8:00;37.6007529;55.7518731;178;1423;-1245
8:00;37.6009269;55.5951773;6231;1610;4621
8:00;37.6020659;55.779514;1413;8407;-6994
8:00;37.6024384;55.8836915;7351;2285;5066
8:00;37.6029929;55.7803918;1006;5816;-4810
8:00;37.6032245;55.7450091;906;6059;-5153
8:00;37.6041499;55.6124609;7990;3721;4269
